hama_1,hamilton_anxiety_scale_hama,,radio,"1. ANXIOUS MOOD<br> -Worries<br>-Anticipates worst ","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_2,hamilton_anxiety_scale_hama,,radio,"2. TENSION<br>-Startles<br>-Cries easily<br>-Restless<br>-Trembling","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_3,hamilton_anxiety_scale_hama,,radio,"3. FEARS <br>-Fear of the dark <br>-Fear of strangers<br>-Fear of being alone<br>-Fear of animal","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_4,hamilton_anxiety_scale_hama,,radio,"4. INSOMNIA <br>-Difficulty falling asleep or staying asleep <br>-Difficulty with Nightmares","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_5,hamilton_anxiety_scale_hama,,radio,"5. INTELLECTUAL <br>-Poor concentration<br>-Memory Impairment","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_6,hamilton_anxiety_scale_hama,,radio,"6. DEPRESSED MOOD<br>-Decreased interest in activities<br>-Anhedoni<br>-Insomnia","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_7,hamilton_anxiety_scale_hama,,radio,"7. SOMATIC COMPLAINTS: MUSCULAR<br>-Muscle aches or pains<br>-Bruxism","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_8,hamilton_anxiety_scale_hama,,radio,"8. SOMATIC COMPLAINTS: SENSORY<br>-Tinnitus <br>-Blurred vision","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_9,hamilton_anxiety_scale_hama,,radio,"9. CARDIOVASCULAR SYMPTOMS<br>-Tachycardia <br>-Palpitations<br>-Chest Pain<br>-Sensation of feeling faint","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_10,hamilton_anxiety_scale_hama,,radio,"10. RESPIRATORY SYMPTOMS<br>-Chest pressure<br>-Choking sensation<br>-Shortness of Breath","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_11,hamilton_anxiety_scale_hama,,radio,"11. GASTROINTESTINAL SYMPTOMS<br>-Dysphagia<br>-Nausea or Vomiting<br>-Constipation<br>-Weight loss<br>-Abdominal fullness","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_12,hamilton_anxiety_scale_hama,,radio,"12. GENITOURINARY SYMPTOMS<br>-Urinary frequency or urgency<br>-Dysmenorrhea <br>-Impotence","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_13,hamilton_anxiety_scale_hama,,radio,"13. AUTONOMIC SYMPTOMS<br>-Dry Mouth<br>-Flushing<br>-Pallor<br>-Sweating","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_14,hamilton_anxiety_scale_hama,,radio,"14. BEHAVIOR AT INTERVIEW<br>-Fidgets<br>-Tremor<br>-Paces","0, 0 (Not present) | 1, 1 | 2, 2 | 3, 3 | 4, 4 (Severe)",,,,,,,,,
hama_score,hamilton_anxiety_scale_hama,"HAM-A score level of anxiety: < 17 mild; 18 - 24 mild to moderate; 25 - 30 moderate to severe",text,"TOTAL SCORE:",,,number,0,,,,,,
gdsl_1,geriatric_depression_scale_gds_long_form,,radio,"1. Are you basically satisfied with your life ?","0, Yes | 1, No",,,,,,,,,
gdsl_2,geriatric_depression_scale_gds_long_form,,radio,"2. Have you dropped many of your activities and interests ?","1, Yes | 0, No",,,,,,,,,
gdsl_3,geriatric_depression_scale_gds_long_form,,radio,"3. Do you feel that your life is empty ?","1, Yes | 0, No",,,,,,,,,
gdsl_4,geriatric_depression_scale_gds_long_form,,radio,"4. Do you often get bored ?","1, Yes | 0, No",,,,,,,,,
gdsl_5,geriatric_depression_scale_gds_long_form,,radio,"5. Are you hopeful about the future ?","0, Yes | 1, No",,,,,,,,,
gdsl_6,geriatric_depression_scale_gds_long_form,,radio,"6. Are you bothered by thoughts you can t get out of your head ?","1, Yes | 0, No",,,,,,,,,
gdsl_7,geriatric_depression_scale_gds_long_form,,radio,"7. Are you in good spirits most of the time ?","0, Yes | 1, No",,,,,,,,,
gdsl_8,geriatric_depression_scale_gds_long_form,,radio,"8. Are you afraid that something bad is going to happen to you ?","1, Yes | 0, No",,,,,,,,,
gdsl_9,geriatric_depression_scale_gds_long_form,,radio,"9. Do you feel happy most of the time ?","0, Yes | 1, No",,,,,,,,,
gdsl_10,geriatric_depression_scale_gds_long_form,,radio,"10. Do you often feel helpless ?","1, Yes | 0, No",,,,,,,,,
gdsl_11,geriatric_depression_scale_gds_long_form,,radio,"11. Do you often get restless and fidgety ?","1, Yes | 0, No",,,,,,,,,
gdsl_12,geriatric_depression_scale_gds_long_form,,radio,"12. Do you prefer to stay at home, rather than going out and doing new things ?","1, Yes | 0, No",,,,,,,,,
gdsl_13,geriatric_depression_scale_gds_long_form,,radio,"13. Do you frequently worry about the future ?","1, Yes | 0, No",,,,,,,,,
gdsl_14,geriatric_depression_scale_gds_long_form,,radio,"14. Do you feel you have more problems with memory than most ?","1, Yes | 0, No",,,,,,,,,
gdsl_15,geriatric_depression_scale_gds_long_form,,radio,"15. Do you think it is wonderful to be alive now ?","0, Yes | 1, No",,,,,,,,,
gdsl_16,geriatric_depression_scale_gds_long_form,,radio,"16. Do you often feel downhearted and blue ?","1, Yes | 0, No",,,,,,,,,
gdsl_17,geriatric_depression_scale_gds_long_form,,radio,"17. Do you feel pretty worthless the way you are now ?","1, Yes | 0, No",,,,,,,,,
gdsl_18,geriatric_depression_scale_gds_long_form,,radio,"18. Do you worry a lot about the past ?","1, Yes | 0, No",,,,,,,,,
gdsl_19,geriatric_depression_scale_gds_long_form,,radio,"19. Do you find life very exciting ?","0, Yes | 1, No",,,,,,,,,
gdsl_20,geriatric_depression_scale_gds_long_form,,radio,"20. Is it hard for you to get started on new projects ?","1, Yes | 0, No",,,,,,,,,
gdsl_21,geriatric_depression_scale_gds_long_form,,radio,"21. Do you feel full of energy ?","0, Yes | 1, No",,,,,,,,,
gdsl_22,geriatric_depression_scale_gds_long_form,,radio,"22. Do you feel that your situation is hopeless ?","1, Yes | 0, No",,,,,,,,,
gdsl_23,geriatric_depression_scale_gds_long_form,,radio,"23. Do you think that most people are better off than you are ?","1, Yes | 0, No",,,,,,,,,
gdsl_24,geriatric_depression_scale_gds_long_form,,radio,"24. Do you frequently get upset over little things ?","1, Yes | 0, No",,,,,,,,,
gdsl_25,geriatric_depression_scale_gds_long_form,,radio,"25. Do you frequently feel like crying ?","1, Yes | 0, No",,,,,,,,,
gdsl_26,geriatric_depression_scale_gds_long_form,,radio,"26. Do you have trouble concentrating ?","1, Yes | 0, No",,,,,,,,,
gdsl_27,geriatric_depression_scale_gds_long_form,,radio,"27. Do you enjoy getting up in the morning ?","0, Yes | 1, No",,,,,,,,,
gdsl_28,geriatric_depression_scale_gds_long_form,,radio,"28. Do you prefer to avoid social gatherings ?","1, Yes | 0, No",,,,,,,,,
gdsl_29,geriatric_depression_scale_gds_long_form,,radio,"29. Is it easy for you to make decisions ?","0, Yes | 1, No",,,,,,,,,
gdsl_30,geriatric_depression_scale_gds_long_form,,radio,"30. Is your mind as clear as it used to be ?","0, Yes | 1, No",,,,,,,,,
ect_consent_signed,geriatric_depression_scale_gds_long_form,,yesno,"<style color:red>Did you get consent yet?<./style>

<span style=""color: red; font-size: 20pt; font-style:italic"">red italic text of size 20</span>.",,"Got ECT?",,,,,,y,,
abs_patient,agitated_behavior_scale,,text,Patient,,,,,,y,,,,
abs_observ_environ,agitated_behavior_scale,,text,"Observ. Environ.",,,,,,,,,,
abs_rater_disc,agitated_behavior_scale,,text,Rater/Disc.,,,,,,,,,,
abs_start,agitated_behavior_scale,,text,"Period of Observation: Start",,,datetime_ymd,,,,,,,
abs_end,agitated_behavior_scale,,text,"Period of Observation: End",,,datetime_ymd,,,,,,,
abs_01,agitated_behavior_scale,"At the end of the observation period indicate whether the behavior described in each item was present and, if so, to what degree: slight, moderate or extreme.   Use the following numerical values and criteria for your ratings.     1 = absent: the behavior is not present.     2 = present to a slight degree: the behavior is present but does not prevent the conduct of other, contextually appropriate behavior. (The individual may redirect spontaneously, or the continuation of the agitated behavior does not disrupt appropriate behavior. )     3 = present to a moderate degree: the individual needs to be redirected from an agitated to an appropriate behavior, but benefits from such cueing.     4 = present to an extreme degree: the individual is not able to engage in appropriate behavior due to the interference of the agitated behavior, even when external cueing or redirection is provided.      DO NOT LEAVE BLANKS.",dropdown,"1. Short attention span, easy distractibility, inability to concentrate.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_02,agitated_behavior_scale,,dropdown,"2. Impulsive, impatient, low tolerance for pain or frustration.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_03,agitated_behavior_scale,,dropdown,"3. Uncooperative, resistant to care, demanding.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_04,agitated_behavior_scale,,dropdown,"4. Violent and/or threatening violence toward people or property.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_05,agitated_behavior_scale,,dropdown,"5. Explosive and/or unpredictable anger.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_06,agitated_behavior_scale,,dropdown,"6. Rocking, rubbing, moaning or other self-stimulating behavior.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_07,agitated_behavior_scale,,dropdown,"7. Pulling at tubes, restraints, etc.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_08,agitated_behavior_scale,,dropdown,"8. Wandering from treatment areas.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_09,agitated_behavior_scale,,dropdown,"9. Restlessness, pacing, excessive movement.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_10,agitated_behavior_scale,,dropdown,"10. Repetitive behaviors, motor and/or verbal.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_11,agitated_behavior_scale,,dropdown,"11. Rapid, loud or excessive talking.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_12,agitated_behavior_scale,,dropdown,"12. Sudden changes of mood","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_13,agitated_behavior_scale,,dropdown,"13. Easily initiated or excessive crying and/or laughter.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_14,agitated_behavior_scale,,dropdown,"14. Self-abusiveness, physical and/or verbal.","1, 1- absent | 2, 2- present to a slight degree | 3, 3- present to a moderate degree | 4, 4- present to an extreme degree",,,,,,,y,,
abs_total_score,agitated_behavior_scale,,text,"Total Score",,,integer,14,56,,,,,
